,symbol,report_date,open,close,high,low,volume,country,industry,sector,close (%)
13951,AAP,2020-11-25,187.98787187968315,186.68830137479836,188.2003016737509,184.06416862455015,795200,United States,Auto Parts,Consumer Cyclical,-8.422799881253093
13952,AAP,2020-11-27,187.7379544748976,187.35058249748,188.25028515470797,185.32625151871716,460500,United States,Auto Parts,Consumer Cyclical,-8.097927618448965
13953,AAP,2020-11-30,186.6008302831234,184.5640034341212,187.82542556657253,184.1516397162251,1521500,United States,Auto Parts,Consumer Cyclical,-9.464842988360664
13954,AAP,2020-12-01,185.4698283500925,189.8742235493904,190.5834058272434,183.6035591978477,1258300,United States,Auto Parts,Consumer Cyclical,-6.859992622325639
13955,AAP,2020-12-02,188.09504695758363,184.698437100498,188.4309754049877,183.5164666374096,1279900,United States,Auto Parts,Consumer Cyclical,-9.398898530792508
13956,AAP,2020-12-03,184.93483119311568,186.8011003453605,187.94574542540403,184.52425197962185,646200,United States,Auto Parts,Consumer Cyclical,-8.367468005477848
13957,AAP,2020-12-04,186.5771480470912,189.70003842851415,190.13550123070465,186.5771480470912,607700,United States,Auto Parts,Consumer Cyclical,-6.9454365711682895
13958,AAP,2020-12-07,188.6300441145605,191.2054955446584,191.25526272205155,187.87109465931425,985900,United States,Auto Parts,Consumer Cyclical,-6.206956727599802
13959,AAP,2020-12-08,189.97375790417675,190.08573405331143,190.43410429506383,185.33296861226123,1135300,United States,Auto Parts,Consumer Cyclical,-6.756239255873879
13960,AAP,2020-12-09,190.3470117346257,196.518141731382,197.10290606575205,189.74980560590737,1275300,United States,Auto Parts,Consumer Cyclical,-3.6009162878994654
13961,AAP,2020-12-10,194.4030366921712,196.8540701787861,197.35174195271804,192.30037344730863,841400,United States,Auto Parts,Consumer Cyclical,-3.436131529417235
13962,AAP,2020-12-11,196.60523429182007,196.15732969528133,200.1884710641302,194.62698899044057,906900,United States,Auto Parts,Consumer Cyclical,-3.777907324787778
13963,AAP,2020-12-14,197.33930015836972,196.03291175179837,200.72346822110703,195.7094250987426,961800,United States,Auto Parts,Consumer Cyclical,-3.838938716818234
