,symbol,report_date,open,close,high,low,volume,country,industry,sector,close (%)
134832,ADM,2021-01-20,66.33886317175954,66.40092010643845,67.00907806629182,65.51971163399787,2307400,United States,Farm Products,Consumer Defensive,25.61097413792822
134833,ADM,2021-01-21,66.17751514159437,65.51971163399787,66.56226813660363,65.39559776464004,1812500,United States,Farm Products,Consumer Defensive,23.94398737834078
134834,ADM,2021-01-22,65.01084476963078,65.55694579480522,65.91687601594292,64.43992097058477,1818800,United States,Farm Products,Consumer Defensive,24.014423438605032
134835,ADM,2021-01-25,65.55694579480522,65.89205324207136,66.63673645821832,65.19701557366751,2556200,United States,Farm Products,Consumer Defensive,24.648347980983367
134836,ADM,2021-01-26,65.90446462900714,64.76261703091511,66.15269236772279,64.3282184881627,2637800,United States,Farm Products,Consumer Defensive,22.51178748630084
134837,ADM,2021-01-27,63.95587688008923,61.53565642761156,64.46474374445633,61.16331481953808,3744500,United States,Farm Products,Consumer Defensive,16.407328930065084
134838,ADM,2021-01-28,61.97005497036396,63.31048475942851,63.682826367502,61.53565642761156,2962100,United States,Farm Products,Consumer Defensive,19.764781135994745
134839,ADM,2021-01-29,62.96296592522659,62.06934606585023,63.1739595031349,61.68459307084096,4765400,United States,Farm Products,Consumer Defensive,17.41691246051946
134840,ADM,2021-02-01,62.44065301105171,62.44065301105171,62.77462639284616,62.06957147572454,2562300,United States,Farm Products,Consumer Defensive,18.119315785897687
134841,ADM,2021-02-02,63.0838610056188,63.009644698553366,64.09815053551307,62.83647331540069,4181800,United States,Farm Products,Consumer Defensive,19.19568039091973
134842,ADM,2021-02-03,63.0714916211079,63.62811392409865,63.80128530725133,62.78699577735706,2221700,United States,Farm Products,Consumer Defensive,20.36564191811761
134843,ADM,2021-02-04,63.71469961567499,64.96400745127647,64.97637683578736,63.66522207763137,1874700,United States,Farm Products,Consumer Defensive,22.89275881686505
134844,ADM,2021-02-05,65.59484606133265,65.9288194431271,65.94118882763802,65.16191760345095,2577500,United States,Farm Products,Consumer Defensive,24.717898799293707
134845,ADM,2021-02-08,65.9288194431271,66.3617479010088,66.5720274376942,65.73090929095261,2233000,United States,Farm Products,Consumer Defensive,25.536871868332227
134846,ADM,2021-02-09,66.48544174611786,67.38840681541396,67.6605332746539,66.01540513470344,2661300,United States,Farm Products,Consumer Defensive,27.479008003480686
134847,ADM,2021-02-10,67.72238019720842,67.36366804639216,67.95739850291562,66.85652328144502,1975500,United States,Farm Products,Consumer Defensive,27.432209542392805
134848,ADM,2021-02-11,67.38840681541396,67.93265973389381,67.96976788742654,66.74519882084688,2129800,United States,Farm Products,Consumer Defensive,28.508574147414837
134849,ADM,2021-02-12,68.01924542547016,68.92221049476626,68.9840574173208,67.6605332746539,2166500,United States,Farm Products,Consumer Defensive,30.38051259093143
134850,ADM,2021-02-16,69.34276956813706,69.33040018362615,70.39416725156404,69.02116557085351,2789500,United States,Farm Products,Consumer Defensive,31.15268719888204
134851,ADM,2021-02-17,68.9716880328099,69.16959818498438,69.31803079911525,68.47691265237367,2517300,United States,Farm Products,Consumer Defensive,30.84849720181059
134852,ADM,2021-02-18,68.81088603416812,69.04590433987532,69.70148171895333,68.69956157356997,2717000,United States,Farm Products,Consumer Defensive,30.614504896371013
134853,ADM,2021-02-19,69.26855326107163,69.41698587520249,69.73858987248605,69.00879618634261,2402100,United States,Farm Products,Consumer Defensive,31.316481812689727
134854,ADM,2021-02-22,69.6396347963988,70.31995094449861,70.7405100178694,69.41698587520249,2261900,United States,Farm Products,Consumer Defensive,33.02462564239866
134855,ADM,2021-02-23,70.62918555727126,70.530230481184,71.01263647710933,69.62726541188789,2539300,United States,Farm Products,Consumer Defensive,33.42241256164593
134856,ADM,2021-02-24,70.80235694042393,72.33616061977622,72.52170138743982,70.62918555727126,2835800,United States,Farm Products,Consumer Defensive,36.83870022106372
134857,ADM,2021-02-25,72.2619443127108,70.9384201700439,72.58354830999434,70.86420386297846,2436000,United States,Farm Products,Consumer Defensive,34.19458716959654
134858,ADM,2021-02-26,70.65392432629305,69.98597756270415,71.1734384757511,69.84991433308419,2890600,United States,Farm Products,Consumer Defensive,32.39284641771179
134859,ADM,2021-03-01,70.3838421503542,70.50689082544223,71.03600012832077,70.31001294530138,2100400,United States,Farm Products,Consumer Defensive,33.37826081059987
134860,ADM,2021-03-02,70.60532976551265,70.59302489800385,71.1713536709176,70.15004966768693,2409500,United States,Farm Products,Consumer Defensive,33.54120109431265
134861,ADM,2021-03-03,70.55611029547744,70.28540321028376,71.34362181604084,70.22387887273976,2597800,United States,Farm Products,Consumer Defensive,32.95927150962415
134862,ADM,2021-03-04,70.31001294530138,68.27970980634885,70.59302489800385,67.60294209336467,3197200,United States,Farm Products,Consumer Defensive,29.165090617455263
